Feature ID	Taxon
K00085	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K00085 aldose-6-phosphate reductase (NADPH2) 
K00137	Metabolism;Amino acid metabolism;Lysine degradation;K00137 aminobutyraldehyde dehydrogenase 
K00141	Metabolism;Xenobiotics biodegradation and metabolism;Aminobenzoate degradation;K00141 benzaldehyde dehydrogenase (NAD) 
K00148	Metabolism;Energy metabolism;Methane metabolism;K00148 glutathione-independent formaldehyde dehydrogenase 
K00156	Metabolism;Carbohydrate metabolism;Pyruvate metabolism;K00156 pyruvate dehydrogenase (quinone) 
K00232	Metabolism;Lipid metabolism;Fatty acid degradation;K00232 acyl-CoA oxidase 
K00237	Human Diseases;Neurodegenerative diseases;Citrate cycle (TCA cycle);K00237 succinate dehydrogenase (ubiquinone) membrane anchor subunit
K00323	Metabolism;Metabolism of cofactors and vitamins;Nicotinate and nicotinamide metabolism;K00323 H+-translocating NAD(P) transhydrogenase 
K00381	Metabolism;Energy metabolism;Sulfur metabolism;K00381 sulfite reductase (NADPH) hemoprotein beta-component 
K00412	Human Diseases;Neurodegenerative diseases;Oxidative phosphorylation;K00412 ubiquinol-cytochrome c reductase cytochrome b subunit
K00457	Metabolism;Amino acid metabolism;Tyrosine metabolism;K00457 4-hydroxyphenylpyruvate dioxygenase 
K00481	Metabolism;Xenobiotics biodegradation and metabolism;Benzoate degradation;K00481 p-hydroxybenzoate 3-monooxygenase 
K00486	Metabolism;Amino acid metabolism;Tryptophan metabolism;K00486 kynurenine 3-monooxygenase 
K00516	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K00516 lytic starch monooxygenase 
K00545	Metabolism;Lipid metabolism;Steroid hormone biosynthesis;K00545 catechol O-methyltransferase 
K00552	Metabolism;Amino acid metabolism;Glycine, serine and threonine metabolism;K00552 glycine N-methyltransferase 
K00597	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K00597 methionine synthase reductase 
K00599	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K00599 methyltransferase-like protein 6 
K00637	Metabolism;Lipid metabolism;Steroid biosynthesis;K00637 sterol O-acyltransferase 
K00680	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K00680 uncharacterized N-acetyltransferase 
K00682	Metabolism;Metabolism of other amino acids;Glutathione metabolism;K00682 gamma-glutamylcyclotransferase 
K00709	Metabolism;Glycan biosynthesis and metabolism;Glycosphingolipid biosynthesis - lacto and neolacto series;K00709 histo-blood group ABO system transferase 
K00722	Metabolism;Glycan biosynthesis and metabolism;Glycosphingolipid biosynthesis - globo and isoglobo series;K00722 globoside alpha-N-acetylgalactosaminyltransferase 
K00726	Metabolism;Glycan biosynthesis and metabolism;N-Glycan biosynthesis;K00726 alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase 
K00753	Metabolism;Glycan biosynthesis and metabolism;Various types of N-glycan biosynthesis;K00753 glycoprotein 3-alpha-L-fucosyltransferase 
K00771	Metabolism;Glycan biosynthesis and metabolism;Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate;K00771 protein xylosyltransferase 
K00780	Metabolism;Glycan biosynthesis and metabolism;Mucin type O-glycan biosynthesis;K00780 beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4A) 
K00804	Metabolism;Metabolism of terpenoids and polyketides;Terpenoid backbone biosynthesis;K00804 geranylgeranyl diphosphate synthase, type III 
K00822	Metabolism;Carbohydrate metabolism;Propanoate metabolism;K00822 beta-alanine--pyruvate transaminase 
K00902	Metabolism;Glycan biosynthesis and metabolism;N-Glycan biosynthesis;K00902 dolichol kinase 
K00923	Metabolism;Carbohydrate metabolism;Inositol phosphate metabolism;K00923 phosphatidylinositol-4-phosphate 3-kinase 
K00934	Metabolism;Amino acid metabolism;Arginine and proline metabolism;K00934 arginine kinase 
K00938	Metabolism;Metabolism of terpenoids and polyketides;Terpenoid backbone biosynthesis;K00938 phosphomevalonate kinase 
K00944	Metabolism;Nucleotide metabolism;Purine metabolism;K00944 nucleoside-triphosphate--adenylate kinase 
K00994	Metabolism;Lipid metabolism;Glycerophospholipid metabolism;K00994 diacylglycerol cholinephosphotransferase 
K01045	Brite Hierarchies;Protein families: signaling and cellular processes;Exosome;K01045 arylesterase / paraoxonase 
K01063	Metabolism;Metabolism of terpenoids and polyketides;Insect hormone biosynthesis;K01063 juvenile-hormone esterase 
K01075	Metabolism;Metabolism of cofactors and vitamins;Ubiquinone and other terpenoid-quinone biosynthesis;K01075 4-hydroxybenzoyl-CoA thioesterase 
K01093	Metabolism;Carbohydrate metabolism;Inositol phosphate metabolism;K01093 4-phytase / acid phosphatase 
K01143	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K01143 exodeoxyribonuclease (lambda-induced) 
K01164	Brite Hierarchies;Protein families: genetic information processing;RNA transport;K01164 ribonuclease P/MRP protein subunit POP1 
K01165	Human Diseases;Infectious diseases: Viral;NOD-like receptor signaling pathway;K01165 ribonuclease L
K01230	Metabolism;Glycan biosynthesis and metabolism;N-Glycan biosynthesis;K01230 mannosyl-oligosaccharide alpha-1,2-mannosidase 
K01252	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of siderophore group nonribosomal peptides;K01252 bifunctional isochorismate lyase / aryl carrier protein 
K01280	Brite Hierarchies;Protein families: metabolism;Peptidases;K01280 tripeptidyl-peptidase II 
K01312	Organismal Systems;Digestive system;Neuroactive ligand-receptor interaction;K01312 trypsin 
K01375	Cellular Processes;Transport and catabolism;Lysosome;K01375 cathepsin V 
K01377	Brite Hierarchies;Protein families: metabolism;Peptidases;K01377 gastricsin 
K01402	Brite Hierarchies;Protein families: metabolism;Peptidases;K01402 matrix metalloproteinase-8 (neutrophil collagenase) 
K01413	Brite Hierarchies;Protein families: metabolism;Peptidases;K01413 matrix metalloproteinase-12 (macrophage elastase) 
K01422	Brite Hierarchies;Protein families: metabolism;Peptidases;K01422 protease AXL1 
K01535	Metabolism;Energy metabolism;Oxidative phosphorylation;K01535 H+-transporting ATPase 
K01536	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K01536 P-type Na+/K+ transporter 
K01542	Organismal Systems;Energy metabolism;Oxidative phosphorylation;K01542 H+/K+-exchanging ATPase alpha polypeptide 
K01555	Metabolism;Amino acid metabolism;Tyrosine metabolism;K01555 fumarylacetoacetase 
K01569	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism;K01569 oxalate decarboxylase 
K01587	Metabolism;Nucleotide metabolism;Purine metabolism;K01587 phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase 
K01594	Metabolism;Metabolism of other amino acids;Taurine and hypotaurine metabolism;K01594 sulfinoalanine decarboxylase 
K01672	Metabolism;Energy metabolism;Nitrogen metabolism;K01672 carbonic anhydrase 
K01702	Metabolism;Amino acid metabolism;Valine, leucine and isoleucine biosynthesis;K01702 3-isopropylmalate dehydratase 
K01825	Metabolism;Amino acid metabolism;Propanoate metabolism;K01825 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase 
K01833	Metabolism;Metabolism of other amino acids;Glutathione metabolism;K01833 trypanothione synthetase/amidase 
K01837	Metabolism;Carbohydrate metabolism;Glycolysis / Gluconeogenesis;K01837 bisphosphoglycerate/phosphoglycerate mutase 
K01851	Metabolism;Metabolism of cofactors and vitamins;Ubiquinone and other terpenoid-quinone biosynthesis;K01851 salicylate biosynthesis isochorismate synthase 
K01971	Genetic Information Processing;Replication and repair;Non-homologous end-joining;K01971 bifunctional non-homologous end joining protein LigD 
K01973	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K01973 RNA-editing ligase 
K02089	Human Diseases;Cancers: Specific types;PI3K-Akt signaling pathway;K02089 cyclin-dependent kinase 4 
K02153	Human Diseases;Infectious diseases: Bacterial;Oxidative phosphorylation;K02153 V-type H+-transporting ATPase subunit e
K02178	Cellular Processes;Cell growth and death;Cell cycle;K02178 checkpoint serine/threonine-protein kinase 
K02213	Cellular Processes;Cell growth and death;Cell cycle;K02213 cell division control protein 6
K02288	Metabolism;Energy metabolism;Photosynthesis - antenna proteins;K02288 phycocyanobilin lyase subunit alpha 
K02317	Genetic Information Processing;Replication and repair;Homologous recombination;K02317 DNA replication protein DnaT
K02318	Metabolism;Metabolism of cofactors and vitamins;Pantothenate and CoA biosynthesis;K02318 phosphopantetheine adenylyltransferase / dephospho-CoA kinase 
K02331	Brite Hierarchies;Protein families: genetic information processing;Chromosome and associated proteins;K02331 DNA polymerase phi 
K02451	Brite Hierarchies;Protein families: signaling and cellular processes;Secretion system;K02451 general secretion pathway protein B
K02461	Environmental Information Processing;Membrane transport;Bacterial secretion system;K02461 general secretion pathway protein L
K02545	Brite Hierarchies;Glycan biosynthesis and metabolism;Peptidoglycan biosynthesis;K02545 penicillin-binding protein 2 prime 
K02546	Brite Hierarchies;Drug resistance: Antimicrobial;beta-Lactam resistance;K02546 BlaI family transcriptional regulator, methicillin resistance regulatory protein
K02568	Metabolism;Energy metabolism;Nitrogen metabolism;K02568 cytochrome c-type protein NapB
K02577	Metabolism;Glycan biosynthesis and metabolism;Glycosaminoglycan biosynthesis - heparan sulfate / heparin;K02577 heparan sulfate N-deacetylase/N-sulfotransferase NDST2 
K02590	Not Included in Pathway or Brite;Unclassified: genetic information processing;Transcription;K02590 nitrogen regulatory protein PII 2
K02607	Cellular Processes;Cell growth and death;Cell cycle;K02607 origin recognition complex subunit 5
K02671	Brite Hierarchies;Protein families: signaling and cellular processes;Secretion system;K02671 type IV pilus assembly protein PilV
K02859	Not Included in Pathway or Brite;Unclassified: metabolism;Cofactor metabolism;K02859 riboflavin biosynthesis RibT protein
K02943	Genetic Information Processing;Translation;Ribosome;K02943 large subunit ribosomal protein LP2
K03020	Genetic Information Processing;Transcription;RNA polymerase;K03020 DNA-directed RNA polymerases I and III subunit RPAC2
K03022	Genetic Information Processing;Transcription;RNA polymerase;K03022 DNA-directed RNA polymerase III subunit RPC8
K03023	Genetic Information Processing;Transcription;RNA polymerase;K03023 DNA-directed RNA polymerase III subunit RPC3
K03084	Organismal Systems;Immune system;Inositol phosphate metabolism;K03084 phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 1 
K03112	Not Included in Pathway or Brite;Poorly characterized;General function prediction only;K03112 DamX protein
K03122	Genetic Information Processing;Transcription;Basal transcription factors;K03122 transcription initiation factor TFIIA large subunit
K03127	Genetic Information Processing;Transcription;Basal transcription factors;K03127 transcription initiation factor TFIID subunit 13
K03135	Genetic Information Processing;Transcription;Basal transcription factors;K03135 transcription initiation factor TFIID subunit 11
K03139	Genetic Information Processing;Transcription;Basal transcription factors;K03139 transcription initiation factor TFIIF subunit beta 
K03144	Genetic Information Processing;Protein families: genetic information processing;Basal transcription factors;K03144 transcription initiation factor TFIIH subunit 4
K03155	Brite Hierarchies;Protein families: genetic information processing;DNA repair and recombination proteins;K03155 timeless
K03175	Human Diseases;Infectious diseases: Viral;Ubiquitin mediated proteolysis;K03175 TNF receptor-associated factor 6 
K03185	Metabolism;Metabolism of cofactors and vitamins;Ubiquinone and other terpenoid-quinone biosynthesis;K03185 2-octaprenyl-6-methoxyphenol hydroxylase 
K03194	Environmental Information Processing;Membrane transport;Bacterial secretion system;K03194 type IV secretion system protein VirB1
K03195	Environmental Information Processing;Membrane transport;Bacterial secretion system;K03195 type IV secretion system protein VirB10
K03198	Environmental Information Processing;Membrane transport;Bacterial secretion system;K03198 type IV secretion system protein VirB3
K03220	Brite Hierarchies;Protein families: signaling and cellular processes;Secretion system;K03220 type III secretion protein D
K03221	Environmental Information Processing;Membrane transport;Bacterial secretion system;K03221 type III secretion protein F
K03235	Brite Hierarchies;Protein families: genetic information processing;Translation factors;K03235 elongation factor 3
K03248	Genetic Information Processing;Translation;RNA transport;K03248 translation initiation factor 3 subunit G
K03285	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03285 general bacterial porin, GBP family
K03329	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03329 amino acid exporter
K03358	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03358 anaphase-promoting complex subunit 11
K03414	Cellular Processes;Cell motility;Bacterial chemotaxis;K03414 chemotaxis protein CheZ
K03445	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03445 MFS transporter, DHA1 family, purine ribonucleoside efflux pump
